sample_id,category,ACCESS_PERSONAL_INFO___,ALTER_PHONE_STATE___,ANTI_DEBUG_____,CREATE_FOLDER_____,CREATE_PROCESS`_____,CREATE_THREAD_____,DEVICE_ACCESS_____,EXECUTE_____,FS_ACCESS____,FS_ACCESS()____,FS_ACCESS(CREATE)____,FS_ACCESS(CREATE__APPEND)__,FS_ACCESS(CREATE__READ)__,FS_ACCESS(CREATE__READ__WRITE),FS_ACCESS(CREATE__WRITE)__,FS_ACCESS(CREATE__WRITE__APPEND),FS_ACCESS(READ)____,FS_ACCESS(READ__WRITE)__,FS_ACCESS(WRITE)____,FS_PIPE_ACCESS___,FS_PIPE_ACCESS()___,FS_PIPE_ACCESS(READ)___,FS_PIPE_ACCESS(READ__)_,FS_PIPE_ACCESS(READ__WRITE)_,FS_PIPE_ACCESS(WRITE)___,NETWORK_ACCESS____,NETWORK_ACCESS()____,NETWORK_ACCESS(READ)____,NETWORK_ACCESS(READ__WRITE)__,NETWORK_ACCESS(READ__WRITE__),NETWORK_ACCESS(WRITE)____,NETWORK_ACCESS(WRITE__)__,SMS_SEND____,TERMINATE_PROCESS,TERMINATE_THREAD,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addAccessibilityInteractionConnection,addAccountExplicitly,addClient,addPeriodicSync,addStatusChangeListener,addToDisplay,addToDisplayWithoutInputChannel,addWithoutInputChannel,attachEngine,beginRestoreSession,bind,brk,cancelAllNotifications,cancelNotificationWithTag,cancelSync,cancelToast,cancelVibrate,capset,chdir,checkOperation,checkPackage,checkPermission,checkSignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsePanels,connect,currentToCanonicalPackageNames,dataChanged,deleteHost,disconnect,displayCompletions,dup,dup2,endRestoreSession,engineShown,enqueueNotificationWithTag,enqueueToast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishDrawing,finishInput,finishSpellCheckerService,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderIsPresent,getAccounts,getAccountsAsUser,getActiveAdmins,getActiveNetworkInfo,getActivePhoneType,getActivityInfo,getAllCellInfo,getAllNetworkInfo,getAllPkgUsageStats,getAllProviders,getAnimationScale,getAppWidgetIds,getAppWidgetInfo,getApplicationEnabledSetting,getApplicationInfo,getApplicationRestrictions,getAuthenticatorTypes,getBestProvider,getBoolean,getCallState,getCameraDisabled,getCameraInfo,getCellLocation,getClientDefaultLanguage,getComponentEnabledSetting,getConfiguredNetworks,getConnectionInfo,getCurrentInputMethodSubtype,getCurrentModeType,getCurrentSpellChecker,getCurrentSpellCheckerSubtype,getDataActivity,getDataNetworkType,getDataState,getDeviceId,getDeviceList,getDeviceOwner,getDeviceSvn,getDhcpInfo,getDisplayFrame,getDisplayIds,getDisplayInfo,getEnabledAccessibilityServiceList,getEnabledInputMethodList,getEnabledInputMethodSubtypeList,getFlashlightEnabled,getFromLocation,getGlobalSearchActivity,getGroupIdLevel1,getHeightHint,getIccSerialNumber,getInTouchMode,getInputDevice,getInputDeviceIds,getInputMethodList,getInstallLocation,getInstalledApplications,getInstalledPackages,getInstalledProviders,getInstallerPackageName,getIsSyncable,getLastChosenActivity,getLastInputMethodSubtype,getLastLocation,getLine1Number,getLong,getMasterSyncAutomatically,getMessenger,getMobileDataEnabled,getMobileIfaces,getMode,getNameForUid,getNeighboringCellInfo,getNetworkInfo,getNetworkPreference,getNightMode,getNumberOfCameras,getPackageGids,getPackageInfo,getPackageSizeInfo,getPackagesForUid,getPassword,getPermissionGroupInfo,getPermissionInfo,getPreferredActivities,getPreferredPackages,getPrimaryClip,getProviderInfo,getProviderProperties,getProviders,getProxy,getReceiverInfo,getRingerMode,getRingtonePlayer,getScanResults,getSearchableInfo,getSearchablesInGlobalSearch,getServiceInfo,getSpellCheckerService,getState,getStorageEncryptionStatus,getStreamMaxVolume,getStreamVolume,getString,getSubscriberId,getSyncAutomatically,getSystemAvailableFeatures,getSystemSharedLibraryNames,getTetheredIfaces,getUserData,getUserIcon,getUserRestrictions,getUserSerialNumber,getUsers,getVibrateSetting,getVoiceMailAlphaTag,getVoiceMailNumber,getWallpaper,getWallpaperInfo,getWidthHint,getWifiApConfiguration,getWifiApEnabledState,getWifiDisplayStatus,getWifiEnabledState,getWifiServiceMessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasClipboardText,hasIccCard,hasKeys,hasNamedWallpaper,hasNavigationBar,hasPrimaryClip,hasSystemFeature,hasVibrator,hideSoftInput,inKeyguardRestrictedInputMode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isActiveNetworkMetered,isAdminActive,isBluetoothA2dpOn,isBluetoothScoOn,isCameraSoundForced,isImsSmsSupported,isKeyguardLocked,isKeyguardSecure,isPackageAvailable,isProviderEnabled,isSafeMode,isScanAlwaysAvailable,isScreenOn,isSpeakerphoneOn,isSpellCheckerEnabled,isSyncActive,isWakeLockLevelSupported,lgetxattr,link,listen,locationCallbackFinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyAppWidgetViewDataChanged,notifyChange,onChange,onClose,onFinished,onGetSentenceSuggestionsMultiple,onRectangleOnScreenRequested,onRequestContinued,onResult,open,openSession,partiallyUpdateAppWidgetIds,performDeferredDestroy,pingSupplicant,pipe,pipe2,play,playSoundEffect,playSoundEffectVolume,poll,prctl,pread64,prepareVpn,ptrace,pwrite64,queryContentProviders,queryIntentActivities,queryIntentContentProviders,queryIntentReceivers,queryIntentServices,read,readlink,reassociate,recvfrom,recvmsg,reenableKeyguard,registerCallback,registerContentObserver,registerInputDevicesChangedListener,registerMediaButtonIntent,registerRemoteControlClient,registerSuggestionSpansForNotification,relayout,releaseMulticastLock,releaseWakeLock,releaseWifiLock,remove,removeAccessibilityInteractionConnection,removeActiveAdmin,removeGpsStatusListener,removePrimaryClipChangedListener,removeStatusChangeListener,rename,requestLocationUpdates,requestScanFile,resolveContentProvider,resolveIntent,resolveService,restorePackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendAccessibilityEvent,sendExtraCommand,sendMultipartText,sendText,sendmsg,sendto,set,setApplicationEnabledSetting,setCallback,setComponentEnabledSetting,setDimensionHints,setDiscoveryRequest,setExtractedText,setFlashlightEnabled,setIconVisibility,setInTouchMode,setIsSyncable,setMetadata,setMobileDataEnabled,setMode,setNetworkPreference,setNightMode,setPlaybackState,setPlaybackStateForRcc,setPrimaryClip,setRadio,setRingerMode,setSpeakerphoneOn,setStreamMute,setStreamVolume,setSyncAutomatically,setTextAfterCursor,setTextBeforeCursor,setTransparentRegion,setTransportControlInfo,setWallpaper,setWallpaperPosition,setWifiApConfiguration,setWifiApEnabled,setWifiEnabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showSoftInput,showStrictModeViolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startBluetoothSco,startInput,startScan,startWatchingRoutes,startWifiDisplayScan,stat64,statfs64,statusBarVisibilityChanged,stop,stopListening,stopUsingNetworkFeature,symlink,sync,sysinfo,timer_create,timer_settime,toggleSoftInput,truncate,ugetrlimit,umask,uname,unlink,unregisterContentObserver,unregisterMediaButtonIntent,unregisterRemoteControlClient,updateAppWidgetIds,updateAppWidgetProvider,updateSelection,updateServiceLocation,utimes,vfork,vibrate,vibratePattern,wait4,watchRotation,windowGainedFocus,write,writev,is_augmented,source,Class
adware_apk_scams_013145,adware_apk_scams,3,0,0,6,0,35,5,0,33,1,7,0,0,2,4,0,493,0,7,2,0,0,0,7,0,12,3,0,5,0,1,1,0,0,5,675,29,8,0,0,25,0,0,0,1,0,0,2,0,0,0,0,2,194,0,0,0,0,0,1,0,0,0,1,0,4,0,0,5022,31,605,0,4,0,0,0,0,0,15,0,0,0,0,0,8,21,838,0,0,6,0,0,0,0,0,99,5,5,0,0,2,0,655,0,1,0,0,1231,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,12,13,0,0,0,262,0,54,0,0,0,2,6,255,342,330,0,0,0,0,1,0,4,0,0,0,1,0,0,226,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,28,16,196,7,0,0,171,0,322,0,0,0,52,8,0,0,0,0,0,0,0,0,0,683,1,0,0,0,11,0,0,0,0,1,132,24,0,0,1,0,0,0,0,0,1106,1,0,45,7,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,1,1,1,4,0,0,0,0,1,36,124,0,8,10,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,456,53,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013146,adware_apk_scams,0,0,0,5,0,15,5,0,24,2,7,0,0,0,7,0,19,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,11,41,0,0,34,0,0,0,1,0,0,2,0,0,0,0,0,114,0,0,0,0,0,1,0,0,0,0,0,8,0,0,682,10,62,0,1,0,0,0,0,0,13,0,0,0,0,0,1,4,114,0,0,2,0,0,1,7,0,99,15,5,0,0,2,0,92,0,3,0,0,331,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,99,0,55,0,0,0,0,3,33,69,120,0,0,0,0,1,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,8,96,6,0,0,138,0,179,0,0,1,107,7,0,0,0,0,0,0,0,0,0,88,1,0,0,0,2,0,0,0,0,0,83,83,0,0,23,0,0,1,1,0,125,0,0,132,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,1,1,0,0,0,0,0,0,1,15,344,0,1,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,238,34,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013147,adware_apk_scams,6,0,0,3,0,19,2,0,23,0,3,0,0,0,2,0,29,0,5,1,0,0,0,1,0,0,5,0,1,0,3,0,0,0,4,0,19,5,0,0,12,0,0,0,1,0,1,2,0,0,0,0,2,65,0,0,0,0,0,1,0,0,0,0,0,2,0,0,442,20,60,0,5,0,0,0,0,0,9,0,0,0,0,0,1,4,43,0,0,5,0,0,0,0,0,9,0,4,0,0,2,0,66,0,0,0,0,238,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,51,0,51,0,0,0,4,8,38,195,69,0,0,0,0,1,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,8,113,3,0,0,88,0,162,0,0,0,36,10,0,0,0,0,0,0,0,0,0,45,1,0,1,0,2,0,0,0,0,1,108,14,0,0,0,0,0,0,0,0,48,0,0,51,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1,1,1,0,3,0,0,0,0,1,18,95,0,12,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,19,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013148,adware_apk_scams,2,0,0,0,0,12,3,0,3,1,1,0,0,0,3,0,13,0,7,2,0,0,0,0,0,0,0,0,1,0,6,0,0,0,5,0,16,5,0,0,36,0,0,0,1,0,0,0,0,0,0,0,6,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,143,11,27,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,4,1,0,0,0,0,30,0,0,0,0,2,0,25,0,1,0,0,145,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,24,0,24,0,0,0,8,15,37,31,20,0,0,0,0,1,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,68,0,0,0,94,0,157,0,0,0,30,5,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,5,111,26,0,0,0,0,0,0,0,0,23,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,1,1,1,0,12,0,0,0,5,1,16,51,0,8,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013149,adware_apk_scams,9,0,0,4,0,27,3,0,16,4,4,0,1,0,15,1,15,0,7,1,0,0,0,1,0,0,0,0,2,0,5,0,0,0,9,0,24,5,0,0,46,0,0,0,1,0,0,4,0,0,0,0,6,120,0,0,0,0,0,1,0,0,0,0,0,13,0,0,526,19,81,0,7,0,0,1,0,0,15,0,0,0,0,0,1,6,138,0,0,9,0,0,0,0,0,18,0,4,0,0,2,0,41,0,10,0,0,325,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,146,0,112,0,0,0,8,10,35,36,137,0,0,0,0,1,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,20,132,4,0,0,178,0,183,0,0,0,69,8,0,0,0,0,0,0,0,0,0,56,1,0,0,0,2,0,2,1,0,2,90,28,0,0,0,0,0,0,0,0,53,0,0,93,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,1,1,1,0,9,0,0,0,9,1,33,311,0,9,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,188,76,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013150,adware_apk_scams,7,0,0,4,0,18,2,0,23,0,3,0,0,0,2,0,25,0,6,1,0,0,0,1,0,0,5,0,1,0,3,0,0,0,6,0,14,6,0,0,9,0,0,0,1,0,0,2,0,0,0,0,2,67,0,0,0,0,0,1,0,0,0,0,0,2,0,0,486,14,61,0,4,0,0,0,0,0,10,0,0,0,0,0,1,4,49,0,0,8,0,0,0,0,0,10,0,4,0,0,2,0,57,0,0,0,0,335,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,45,0,48,0,0,0,4,8,34,196,63,0,0,0,0,1,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,8,124,3,0,0,118,0,194,0,0,0,59,6,0,0,0,0,0,0,0,0,0,70,1,0,0,0,2,0,0,0,0,1,105,17,0,0,0,0,0,0,0,0,63,0,0,26,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,1,1,0,3,0,0,0,0,1,28,92,0,10,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,24,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013151,adware_apk_scams,2,0,0,8,0,49,102,0,25,1,89,0,0,6,9,1,69,0,7,2,0,0,0,7,0,11,1,0,15,0,6,0,0,0,9,1170,38,6,0,0,72,0,0,0,1,0,0,3,0,0,0,0,8,1732,0,0,0,0,0,1,0,0,0,0,0,12,0,0,43117,59,600,0,22,0,0,0,0,0,207,0,0,0,0,0,10,265,8697,0,0,8,0,0,0,0,0,879,24,6,0,0,2,0,277,0,7,765,0,6211,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,12,15,1,0,0,1166,0,104,0,0,0,27,20,492,4094,1345,0,0,0,0,1,0,3,0,0,0,0,0,0,616,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,128,26,300,6,0,0,343,0,310,0,0,0,288,9,0,0,0,0,0,0,0,0,0,313,1,0,0,0,12,0,0,0,0,3,161,59,0,0,902,0,0,0,0,0,4157,1,0,423,67,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,1,1,1,0,57,0,0,0,9,1,46,299,0,27,13,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2538,57,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013152,adware_apk_scams,3,0,0,5,0,43,7,0,44,0,8,0,0,2,4,1,23,0,5,2,0,0,0,5,0,10,3,0,3,0,2,0,0,0,14,0,40,6,0,0,55,0,0,0,1,0,0,6,0,0,0,0,2,190,0,0,0,0,0,1,0,0,0,0,0,9,0,0,3751,46,113,0,2,0,0,0,0,0,46,0,0,0,0,1,6,16,829,0,0,12,0,0,1,14,0,173,22,11,0,0,2,0,114,0,1,0,0,685,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,12,0,0,0,403,0,161,0,0,0,2,29,229,192,475,0,1,0,0,1,0,5,0,0,0,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,39,11,166,5,0,0,357,0,312,0,0,0,208,12,0,0,0,0,0,0,6,0,0,101,1,0,0,0,9,0,0,0,0,2,120,144,0,0,33,0,0,0,0,0,318,0,0,520,3,0,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,30,1,1,1,0,52,0,0,0,0,1,51,567,0,8,8,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,646,59,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013153,adware_apk_scams,5,0,0,4,0,16,4,0,29,0,11,0,0,0,2,0,18,0,8,1,0,0,0,1,0,0,3,0,2,0,1,1,0,0,4,0,17,6,0,0,36,0,0,0,1,0,0,1,1,0,0,0,2,61,0,0,0,0,0,1,0,0,0,0,1,4,0,0,9630,15,112,0,5,0,0,0,0,0,10,0,0,0,0,0,1,3,30,0,0,4,0,0,0,16,0,157,29,7,0,0,2,0,103,0,1,0,0,2621,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,68,0,64,0,0,0,4,7,34,3513,52,0,0,0,0,1,0,0,0,0,0,0,0,0,2162,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,184,3,0,0,104,0,162,0,0,0,38,6,0,0,0,0,0,0,0,0,0,64,1,0,4,0,2,0,0,0,0,2,107,48,0,0,61,0,0,0,0,0,45,0,0,33,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,13,1,1,1,0,8,0,0,0,0,1,19,73,0,7,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,38,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_013154,adware_apk_scams,13,0,0,11,2,67,299,2,359,10,16,0,0,2,35,0,104,0,11,6,0,1,0,6,0,9,0,0,15,0,11,0,0,2,31,0,82,128,0,0,154,0,0,0,1,0,0,2,1,0,0,0,11,161,0,0,0,0,0,1,0,0,0,2,0,26,0,0,1091,79,709,0,15,0,0,0,0,0,192,0,0,0,0,0,11,18,186,0,2,26,2,0,5,16,0,310,33,4,0,0,6,2,355,0,30,0,0,2160,0,0,0,0,23,1,2,0,2,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,8,12,12,0,0,0,230,0,455,0,0,0,20,16,317,256,240,0,0,0,0,1,0,3,0,0,0,0,0,0,2113,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,2,278,82,446,13,0,0,1295,0,1243,0,2,0,521,84,0,0,0,0,0,0,0,0,0,730,1,0,1,0,10,0,0,0,0,5,207,243,0,0,52,0,0,0,0,0,276,0,0,59,3,0,1,1,0,0,0,0,8,0,0,0,8,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,68,1,1,1,0,25,0,0,0,4,20,87,233,0,23,7,0,0,0,0,0,214,3,0,0,0,0,0,1,0,0,0,0,0,3,0,1,15,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1189,125,True,bootstrap_jitter_of_real_row,1
